,Column,Row,Colony_size,Colony_circularity,Strain,Near_missing_grid,Grid,Reference_surface,Colony_size_corr,Colony_size_corr_checked,Data_path,Image_path,Condition,Layout_path,Processing_date,Notes,Plate
112,4,17,846.0,0.9403771706119292,JB848,False,,661.7045848161391,1.278516152695344,1.278516152695344,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
113,4,18,528.0,0.9628530469897598,JB1110,False,,656.5431751807316,0.8042121523152738,0.8042121523152738,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
114,4,19,503.0,0.9631126084525476,JB942,False,,651.5457926665625,0.7720102035213618,0.7720102035213618,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
115,4,20,655.0,0.9758465837782742,grid,False,655.0,655.0,1.0,1.0,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
116,4,21,609.0,0.9359154314338902,JB858,False,,660.3681948381052,0.9222127969826007,0.9222127969826007,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
117,4,22,735.0,0.9600799696350464,JB1205,False,,656.763997658939,1.1191234638621121,1.1191234638621121,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
118,4,23,318.0,0.9670023603410938,JB914,False,,655.6517444402116,0.48501358029864616,0.48501358029864616,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
119,4,24,660.0,0.9536984853628035,grid,False,660.0,660.0,1.0,1.0,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
120,4,25,648.0,0.9482338857652564,JB1205,False,,663.2379578659986,0.9770249008138383,0.9770249008138383,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
121,4,26,517.0,0.9618964636205808,JB942,False,,657.6204285193035,0.7861677915998989,0.7861677915998989,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
122,4,27,854.0,0.9346484564459284,JB854,False,,655.0346155902494,1.3037478931254094,1.3037478931254094,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
123,4,28,663.0,0.9530674348531264,grid,False,663.0,663.0,1.0,1.0,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
124,4,29,743.0,0.9431365190234186,JB1206,False,,722.4834634286069,1.0283972403659318,1.0283972403659318,pyphe_quant/p1.jpg.csv,images/p1.jpg,ammonium,Layout.csv,24.5.2020,,p1_ammonium
